"150.999146","-33.813702","Nuroc Dance Company","<div dir=""ltr"">Learn to Dance in Sydney with Nuroc Dance Company. West Coast Swing Dance Classes held twice a week along with regular dance parties!  Website <a href=""http://www.nuroc.com.au"" target=""_blank"">www.nuroc.com.au</a> for full details! </div>"
"-122.340057","47.637287","China Harbor Restaurant","<div dir=""ltr"">West Coast Swing on Thursday Evenings.<BR><BR>Lessons at 7 PM (BEG), 8 PM (INT)<BR>Dancing from 9 PM to 11:30 PM<BR><BR>Entry Cost: $10<BR><BR>Contact: Tony Azar<BR><BR>More information at www.dancebook.org</div>"
"-122.192001","47.680298","Song Scout Saturdays at KDC","<div dir=""ltr"">Venue: Kirkland Dance Center<BR><BR>Intermediate Lesson from 8:30 - 9:30 PM.<BR>Dance from 9:30 PM - 1:30 AM.  $10.<BR><BR>Dance+Lesson $15.<BR><BR>Hosted by Song Scout (Paul and Melinda Booth)<BR>More information at SongScout.net</div>"
"150.979584","-33.727718","Nuroc Dance Company",""
"-122.164581","47.623219","WCS at Harmony Ballroom","<div dir=""ltr"">WCS Wednesdays at Harmony Ballroom in Bellevue.<BR>Come out for a fun night of West Coast Swing dancing. Your DJ and instructor is SCOT McKAY. Scot will teach a drop-in beginning West Coast Swing lesson from 7:30 to 8:30 PM. Dance from 8:30 to 11:00 PM to a mix of Blues and Contemporary music. You'll learn something new each week in a free mini move lesson at 9:30 PM. The pre-dance lesson is $8, dance admission is also $8, or $13 for both. Held at the wonderful Harmony Ballroom, 1407 132nd Ave NE #7, Bellevue; www.harmonyballroom.com. For more info - or to make advance song requests which Scot always likes to receive - contact Scot at tinboy66@hotmail.com or 206-227-4277.</div>"
"-122.192047","47.680450","Kirkland Dance Center",""
"-93.126053","45.004288","MWCSDC","<div dir=""ltr"">MWCSDC is a group of West Coast Swing dancers that holds two dances a month at the B-Dale club at 2100 Dale St. N, Roseville, MN 55113<BR><BR>Dances are held the 2nd &amp; 4th Fridays of each month and feature a free one-hour lesson (with paid admission).<BR>Cost for dances is $5 for members &amp; students, $8 for non-members. Special Events include an Anniversary Dance, Picnic, and Holiday Dance. </div>"
"-149.568253","-17.534407","Tahiti Swing","<div dir=""ltr""><a href=""http://tahitiswing.fr"" target=""_blank"">http://tahitiswing.fr</a><BR><BR>Lessons on Wednesday, from 6pm to 9pm (beginners &amp; inter)<BR><BR>Open dancing on Friday, 9pm<BR><BR><b>TAHITI SWING</b><BR>Website : <a href=""http://tahitiswing.fr"" target=""_blank"">http://tahitiswing.fr</a><BR>Tel : (+689) 33 33 03<BR>Email : tahitiswing@yahoo.fr<BR>Facebook : Mur TahitiSwing<BR><BR>Address :<BR>Paradise Night Club<BR>Papeete, Tahiti, Polynésie Française<BR></div>"
"139.623901","35.438908","Night FIRE","<div dir=""ltr"">https://www.facebook.com/nfyokohama<BR>WCS every Tuesday<BR>7:30pm-8:00pm Beginner<BR>8:00pm-8:50pm Intermediate<BR>8:50pm-11:00pm Social Dancing<BR>Lesson 2500JPY W1D<BR>Social 1500JPY W1D</div>"
"3.164063","47.040180","Placemark 58",""
"146.819366","-19.257648","West Coast Swing in Townsville @ Movimiento","<div dir=""ltr"">https://www.facebook.com/pages/West-Coast-Swing-Townsville<BR><BR>Thursdays 8pm-10:30pm</div>"
"-87.915794","41.862160","West Coast Wednesdays","<div dir=""ltr"">Chicago’s West Coast Wednesdays where we dance west coast swing (WCS) every Wednesday.<BR><BR>– 7:00 – Beginner WCS Lesson<BR>–  7:45 –  Intermediate WCS Lesson<BR>–  8:30–11:15 (or later) – Open Dancing<BR><BR>The cost:<BR><BR>–  $6 – Admission to West Coast Wednesdays<BR>–  $5 – The cost per lesson</div>"
"149.122589","-35.264816","David St","Turner ACT 2612, Australia<BR><img src=""https://cbks0.google.com/cbk?output=thumbnail&amp;w=90&amp;h=68&amp;ll=-35.264818,149.122590&amp;thumb=0"">"
"149.122589","-35.264816","David St","Turner ACT 2612, Australia<BR><img src=""https://cbks0.google.com/cbk?output=thumbnail&amp;w=90&amp;h=68&amp;ll=-35.264818,149.122590&amp;thumb=0"">"
"-87.915794","41.862160","West Coast Wednesdays",""
"-89.384766","43.036777","Madison WCS at Badger Bowl","<div dir=""ltr"">Intermediate Lessons<BR>Intermediate lessons are offered from 7:30 to 8:00 pm at a cost of $5 per person (includes the dance at 8:00 pm).<BR><BR>Beginner Lessons<BR>Learn West Coast Swing Basics! For dates and pricing of lessons, visit the ""WCS Level 1"" link under ""Dance Lessons.""<BR><BR>Open Dancing 8:00 - 9:30 pm<BR>The best pop, jazz, swing, blues, disco and R&amp;B. Cost: $5 per person.<BR><BR>For more info, see http://mwcsc.org/</div>"
"34.774261","32.078865","Dance Tel Aviv","<div dir=""ltr"">Tuesday nights:<BR>98 Dizengoff St.<BR>Tel Aviv, Israel<BR><BR>Classes 8:30-10:30pm<BR>Open Dancing 10:30pm-2am or later...<BR><BR>http://www.dancetelaviv.co.il/</div>"
"-93.239166","44.934349","Social Dance Studio","<div dir=""ltr"">WCS classes every Monday (see website for class times &amp; pricing)<BR>WCS Practice every Monday, 9p-11p, $5 cover ($3 with same day class attendance)<BR>Club Swing - 2nd Saturday of every month, lesson from 7-8p, dancing 8p-11p, cover $10 for lesson &amp; dance, $5 for dance only. </div>"
"-93.124527","44.844540","Starks Saloon","<div dir=""ltr"">3rd Friday West Coast Swing &amp; Variety dance, cover is $5.00, no outside beverages allowed.<BR>Country night every Wednesday and most Saturday's.  Check website for updated details, dates &amp; times.</div>"
"-93.239189","44.934319","Twin Cities Rebels","<div dir=""ltr"">Classes offered on Sunday's at Social Dance Studio in Minneapolis.&nbsp;&nbsp;</div><div dir=""ltr"">See TCRebels.com website for details.<BR>&nbsp;</div><div dir=""ltr"">Dances every 1st and 3rd Sunday, 7p-1030p; cover $7 for members and students with ID, $11 for guests<BR><BR>Special Events:<BR>Spring, 2nd week of June, Anniversary Dance<BR>Fall, end of October, Masquerade Ball/Weekend</div>"
"-93.162025","44.953617","Dancers Studio","<div dir=""ltr"">Classes offered Wednesday with Practice hour from 9-10p<BR>See Website for class info, times &amp; cost.</div>"
"-105.083427","39.657448","State of the Arts Dance Studio","<div dir=""ltr""><a href=""http://www.sotadancedenver.com/"" target=""_blank"">http://www.sotadancedenver.com/ </a><BR><BR>Classes Monday-Saturday for all levels.  Social dance Party Nights every 4th Friday &amp; 3rd Saturday of the Month 3265 S Wadsworth Blvd Lakewood 80227</div>"
"-87.891655","42.998089","Milwaukee Rebels Swing Dance Club","<div dir=""ltr""><font color=""#ff0000""><b>www.milwaukeerebels.com</b></font><BR><BR><font color=""#3333ff"">Milwaukee Rebels Swing Dance Club<BR>2499 S Delaware Avenue<BR>Milwaukee, WI  53207</font><BR><BR><font color=""#6633ff""><b>West Coast Swing Lessons with Mike Konkel &amp; Sheli Schroeder<BR><font color=""#000099"">Most Sundays </font><BR><font color=""#000099"">6:30 PM Beg WCS Lesson<BR></font></b><font color=""#000099""><i>Members: FREE, Nonmembers: $10</i><b><BR>7:30 PM Intermediate WCS Lesson</b><BR><i>Members: $5, Nonmembers: $10</i><BR><BR><i>Optional yearly membership: $25</i></font></font><BR><font color=""#ff0000""><b>www.milwaukeerebels.com</b></font><BR></div>"
"-87.906631","43.022713","Milwaukee Rebels Swing Dance Club","<font color=""#ff0000""><b>www.milwaukeerebels.com</b></font><BR><BR><font color=""#3333ff"">Milwaukee Rebels Swing Dance Club<BR>Social Dance Night at Hot Water Night Club<BR>818 South Water Street<BR>Milwaukee, WI  53204</font><BR><BR><font color=""#6633ff""><b>2nd &amp; 4th Wednesday of the month<BR>8 PM West Coast Swing Social Dance<BR></b><i>$5 Cover Charge</i><i></i></font><BR><font color=""#ff0000""><b>www.milwaukeerebels.com</b></font>"
"115.913033","-31.948540","DSD StreetSwing","<div dir=""ltr"">http://streetswing.com.au/<BR><BR>Headed by Jessie Vos and Madeleine Platts,  DSD Street Swing is one of Perth’s largest social dance clubs, where you will learn a smooth, creative &amp; extremely popular dance style.<BR><BR>DSD Thursdays<BR>Bar / $15 A / $10 S / Join Other New People<BR>Maylands Bowls Club<BR>50 Clarkson Rd Maylands<BR>7:30-10:15ish<BR>7:30-8:00 Beginner Class<BR>8:00-8:30 Social<BR>8:30-9:15 Beginner Revision (Room 2) + Intermediate<BR>9:15-10:15 Social<BR>We have something for all levels every week. Learn at your own pace and tick off the 8 base moves to be eligible for Intermediate class. No rush, learning is casual from week to week.<BR><BR>-DSD Open Nights-<BR>BYO / $20 Entry / Join Other New People<BR>First Friday Of Every Month<BR>Doors Open 8pm<BR>Where<BR>Mount Hawthorn Main Hall<BR>197 Scarborough Beach Road, Mt Hawthorn<BR>What<BR>New to DSD<BR>- Open Nights are perfect for new people to come and check out why so many people dance at DSD or even at all. Dance whaaaat?<BR>Expected;<BR>- Beginner tester class<BR>- BYO alcohol<BR>- Snack food provided<BR>- Performances<BR>- Great music<BR>Unexpected;<BR>* Pumped Up Kicks Edition</div>"
"-97.558594","29.840645","Austin City Dance Club, Inc.","<div>Non-profit dance membership club featuring classes and social dancing in West Coast Swing and Hustle.&nbsp;</div><div><BR>&nbsp;</div><div>Every Tuesday 6-11pm</div><div><BR>&nbsp;</div><div>Instructors: Mike Topel, Angel &amp; Debbie Figueroa, Taletha Jouzdanie and Emily Washburn</div><div><a href=""http://austincitydanceclub.com/"" target=""_blank"">http://austincitydanceclub.com/</a></div><div>https://facebook.com/austincitydanceclub</div><div><BR>&nbsp;</div><div><BR>&nbsp;</div><div><BR>&nbsp;</div>Austin, TX 78757<BR><img src=""https://cbks0.google.com/cbk?output=thumbnail&amp;w=90&amp;h=68&amp;ll=30.358061,-97.738057&amp;thumb=0"">"
"-122.853622","42.404221","Evergreen Ballroom","<div dir=""ltr"">Thursday Nights:<BR><BR>7-8 Lessons<BR>8-9:30 Dancing<BR><BR>$6 Adults<BR>$5 Students<BR>$3 Dance Only</div>"
"26.123096","44.439510","Triple Step Swing Club",""
"-115.045799","36.079819","Rhythmic Souls","<div dir=""ltr"">We teach out of Academy of Gymnastics and Dance<BR>1000 Stephanie Place<BR>Henderson NV 89014</div><img src=""https://cbks0.google.com/cbk?output=thumbnail&amp;w=90&amp;h=68&amp;ll=36.079818,-115.045803&amp;thumb=0"">"
"-115.045799","36.079819","Rhythmic Souls Dance","<div dir=""ltr""><a href=""http://www.rhythmicsouls.com"" target=""_blank"">www.rhythmicsouls.com</a><BR><BR>We rent space all over the valley:<BR><BR>Academy of Gymnastics and Dance<BR>1000 Stephanie Place<BR>Henderson NV 89014<BR>West Coast Swing Classes on Wednesdays 7pm-9pm: $13 drop in class/$40 for 4-week session<BR><BR>Zemskov Dance Academy<BR>7835 S. Rainbow Blvd.<BR>Las Vegas, NV 89139<BR><BR>Broadway Hall<BR>3375 S. Decatur Blvd<BR>Las Vegas, NV 89102<BR>West Coast Swing parties and workshops: 7pm-12am, $16 before 8pm/$5 after 8pm: please check schedule for workshops</div><img src=""https://cbks0.google.com/cbk?output=thumbnail&amp;w=90&amp;h=68&amp;ll=36.079818,-115.045803&amp;thumb=0"">"
"-73.991547","41.955151","Hudson Valley West Coast Swing","<div dir=""ltr"">www.HudsonValleyWCS.com Thursdays Beginner lesson 7pm - Beyond the Basics 7:45, Dance 8:30-10pm. $10 One or both classes $5 Dance</div>"
"153.043259","-27.508108","Raw Connection WCS Brisbane, Australia","<div dir=""ltr"">www.rawconnection.com.au<BR>Drop in classes every Tuesday &amp; Thursday night.<BR>7pm -10pm including social dancing. $15 nightly entry or discounted multi class passes available.</div>"
"127.033455","37.496346","Westie Korea","<font face=""arial"" size=""2"" style=""background-color:rgb(255, 255, 255)"">""Westie Korea"" @ Bar Tiffany</font><div><font face=""arial"" size=""2"" style=""background-color:rgb(255, 255, 255)""><a href=""http://www.facebook.com/groups/202425312148"" target=""_blank"">https://www.facebook.com/groups/202425312148</a></font></div><div style=""font-family:arial;font-size:10pt""><span style=""background-color:rgb(255, 255, 255)""><BR></span></div><div style=""font-size:10pt""><span style=""background-color:rgb(255, 255, 255)""><span style=""font-family:arial, helvetica, sans-serif"">WCS lessons and dancing every Sunday&nbsp;</span><BR><span style=""font-family:arial, helvetica, sans-serif"">Social dancing 7:30 ~&nbsp;</span></span></div><div style=""font-size:10pt""><span style=""font-family:arial, helvetica, sans-serif;background-color:rgb(255, 255, 255)"">Floor Fee 8,000 KRW (includes one beverage)</span></div><div style=""font-size:10pt""><BR>&nbsp;</div>"
"-93.257927","45.039722","Murzyn Hall: MWCSD","http://mnwestcoastswingdanceclub.com/<BR>Location for holiday dance (2nd Friday of December), and anniversary dance (2nd Friday of May) for MWSCD.<BR><BR>Minneapolis, MN 55421<BR><img src=""https://cbks0.google.com/cbk?output=thumbnail&amp;w=90&amp;h=68&amp;ll=45.039722,-93.257930&amp;thumb=0"">"
"-104.989647","39.618999","Overstreet Dance","http://www.overstreetdancegallery.com/<BR>Thursday Night West Coast Swing Dance<BR>Three Lessons (Beg., Int., &amp; Adv.): 7-8PM<BR>Social Dance: 8-11pm<BR><a href=""http://www.overstreetdancegallery.com/prices"" target=""_blank"">Prices:</a> $10 lesson + dance; $6 dance only; $5 students<BR><BR>3rd Saturday WCS Dance with Shane and Keri<BR><BR>Beg./Int. Lesson: 7-8PM<BR>Social Dance: 8-11pm<BR><a href=""http://www.overstreetdancegallery.com/prices"" target=""_blank"">Prices:</a> $10 lesson + dance; $5 dance only; $5 students for both<BR>Littleton, CO 80120<BR><img src=""https://cbks0.google.com/cbk?output=thumbnail&amp;w=90&amp;h=68&amp;ll=39.619000,-104.989646&amp;thumb=0"">"
"127.025299","37.505775","Swing Bar","WCS Social dance&nbsp;<div>Every Wednesday 8:30 ~</div><div><BR>&nbsp;</div><div>Floor fee 6,000 KRW (Includes one beverage)</div>"
"-123.122147","49.280010","Urban Beat Dance Co - 'Vancouver's Best'-Vancouver Magazine",""
"-123.122147","49.280010","Urban Beat Dance Co.","<div dir=""ltr""><b>Sundays	</b><BR><ul><li><span style=""font-size:10pt"">8:45pm - 11pm&nbsp;</span></li><li><span style=""font-size:10pt"">$5 cover</span></li></ul><b>Tuesdays</b><BR><ul><li><span style=""font-size:10pt"">8:30pm - 11pm</span></li><li><span style=""font-size:10pt"">$3 cover&nbsp;</span></li></ul>Connect with Vancouver WCS dancers here:<BR><a href=""http://www.facebook.com/groups/vancouverwcs/"" target=""_blank"">www.facebook.com/groups/vancouverwcs/</a><BR><BR><BR></div>"
"-123.125847","49.278950","Just Wanna Dance! West Coast Swing","<div dir=""ltr"" style=""font-family:arial;font-size:10pt"">Vancouver's hottest venue for West Coast Swing dances brought to you monthly by <a href=""http://www.vanswingthing.com"" target=""_blank"">VanSwingThing</a>.<BR><BR><b>When:</b> 3rd Saturday of every month</div><div dir=""ltr"" style=""font-family:arial;font-size:10pt""><BR>&nbsp;</div><div dir=""ltr"" style=""font-family:arial;font-size:10pt""><b>Time:</b></div><div dir=""ltr""><ul><li><font face=""arial"" size=""2""><b>Beginner lesson:</b>&nbsp;</font><span style=""font-family:arial;font-size:small"">7:30 - 8:30pm</span></li><li><font face=""arial"" size=""2""><b>Intermediate lesson:</b>&nbsp;</font><span style=""font-family:arial;font-size:small"">7:30 - 8:30pm</span></li><li><font face=""arial"" size=""2""><b>Dance:</b>&nbsp;</font><span style=""font-family:arial;font-size:small"">8:30 - 12:30am</span></li></ul><font face=""arial"" size=""2""><b><div dir=""ltr""><font face=""arial"" size=""2""><b><BR></b></font></div>Admission:</b></font></div><div dir=""ltr""><ul><li><font face=""arial"" size=""2""><b>Lesson:</b> $6 online, $7 at the door</font></li><li><b style=""font-family:arial;font-size:small"">Dance:</b><span style=""font-family:arial;font-size:small""> $8 till 9:15pm, $10 after</span></li></ul><font face=""arial"" size=""2""><b><div dir=""ltr"" style=""color:rgb(102, 0, 204)""><font color=""#6600cc"" face=""arial"" size=""2""><b><BR></b></font></div><font color=""#ff0000"">Note:</font></b><font color=""#ff0000""> entrance is on Helmcken under the Rhodes College sign.</font></font></div><div dir=""ltr""><font color=""#6600cc"" face=""arial"" size=""2""><BR></font></div><div dir=""ltr""><font color=""#6600cc"" face=""arial"" size=""2""><BR></font></div><div dir=""ltr""><font face=""arial"" size=""2"">Connect with Vancouver WCS dancers here:</font></div><div dir=""ltr""><font face=""arial"" size=""2""><a href=""http://www.facebook.com/groups/vancouverwcs/"" target=""_blank"">www.facebook.com/groups/vancouverwcs/</a></font></div>"
"144.985199","-37.794418","WCS Melbourne","<div dir=""ltr"" style=""font-family:arial;font-size:10pt""></div><div><div><div><font face=""arial"" size=""2"">WCS Melbourne run Thursday night classes.</font></div><div><font face=""arial"" size=""2"">http://wcsmelbourne.com.au/</font></div><div><font face=""arial"" size=""2"">https://www.facebook.com/WCSMelbourne</font></div><div><font face=""arial"" size=""2""><BR></font></div><div><font face=""arial"" size=""2"">What’s New?</font></div><div><font face=""arial"" size=""2"">• Mentoring session: At 7:30pm and 8:30pm Brett and Samantha are at your disposal to answer any questions and help with any patterns or technique you’re having trouble with. We’re introducing these one-on-one mentoring times especially for beginners.</font></div><div><font face=""arial"" size=""2"">• Brett and Samantha teaching every week: You asked for it, you got it! We know you love them individually but together the class always twice as fun, with a great routine, and thorough teaching.</font></div><div><font face=""arial"" size=""2"">• 45 minute classes: Not too long, not too short, and still plenty of time for social dancing</font></div><div><font face=""arial"" size=""2"">• DJ slot: the last 30 minutes is open for any budding DJ’s! Just let Brett and Sammi know if you’d like to DJ the following week and bring along a playlist on your iPod</font></div><div><font face=""arial"" size=""2""><BR></font></div><div><font face=""arial"" size=""2"">So Thursday nights will now look like this:</font></div><div><font face=""arial"" size=""2"">7:30pm Doors open for social dancing, warm up and mentoring</font></div><div><font face=""arial"" size=""2"">7:45pm Beginner class</font></div><div><font face=""arial"" size=""2"">8:30pm Social dancing and mentoring</font></div><div><font face=""arial"" size=""2"">8:45pm Intermediate class</font></div><div><font face=""arial"" size=""2"">9:30-10:00pm Social dancing</font></div><div><font face=""arial"" size=""2""><BR></font></div><div><font face=""arial"" size=""2"">$17 for the whole night (includes 2 classes, mentoring and social dancing)</font></div><div><font face=""arial"" size=""2"">$9 social only (9:30-10pm)</font></div><div style=""font-family:arial;font-size:10pt""><BR>&nbsp;</div></div></div>"
"144.954102","-37.809471","Barefoot Swing","<div><font face=""arial"" size=""2"">Barefoot Swing</font></div><div><font face=""arial"" size=""2"">Monday night classes</font></div><div><font face=""arial"" size=""2""><BR></font></div><div><font face=""arial"" size=""2"">7:00pm - 7:30pmDoors Open &amp; Social Dancing</font></div><div><font face=""arial"" size=""2"">7:30pm - 8:15pmIntermediate Class</font></div><div><font face=""arial"" size=""2"">8:15pm - 8:30pmSocial Dancing Break</font></div><div><font face=""arial"" size=""2"">8:30pm - 9:15pmBeginner &amp; 1st Timer's Class</font></div><div><font face=""arial"" size=""2"">9:15pm - 11:00pmSocial Dancing &amp; Partaay!!</font></div><div><font face=""arial"" size=""2"">11:00pm - 12:00amJoin us at the bar!</font></div><div><font face=""arial"" size=""2""><BR></font></div><div><font face=""arial"" size=""2"">$15 all night</font></div><div><font face=""arial"" size=""2""><BR></font></div><div><font face=""arial"" size=""2"">MELBOURNE CITY BOWLS CLUB</font></div><div><font face=""arial"" size=""2"">FLAGSTAFF GARDENS / DUDLEY ST, WEST MELBOURNE</font></div><div><font face=""arial"" size=""2"">(PARKING AVAILABLE ON &amp; AROUND DUDLEY ST)</font></div><div style=""font-family:arial;font-size:10pt""><BR>&nbsp;</div>"
"24.132328","56.952301","West Coast Swing Latvia parties","<div dir=""ltr"">Every Tuesday at 20:00 in Cafe ""Olīve""<BR>Gertrudes Street 56, Riga</div>"
"-76.968719","39.055351","Hollywood Ballroom",""
"-157.819031","21.277597","Ala Wai Palladium","<div dir=""ltr"">Golf Course Clubhouse, 2nd Floor<BR>404 Kapahulu Ave, Honolulu, HI<BR><BR>May through August there will be dances on the 2nd and last Sundays of the month.<BR><BR>6:30 - 9:15 PM  SDCH Dance<BR><BR>We start with a half hour WCS dance lesson  at 6:30<BR><BR>Bert Burgess play a variety of music to dance to -  WCS, Hustle, NC2 Step, Country 2 step, Waltz, Cha Cha,  Salsa<BR><BR>A light snack, usually pizza, is provided<BR><BR>Members $5<BR>Non Members $8<BR><BR>http://swingdanceclubhawaii.org/Dance_Schedule_and_Events.html</div>"
"139.696793","35.688030","TOKYO WCS BASE!","<div dir=""ltr"">The 2nd Saturday of the month </div><div dir=""ltr"">http://www.tokyoswinggang.com/</div><div dir=""ltr"">https://www.facebook.com/groups/164559766951293<BR><BR>【SCHEDULE】OPEN19:00-CLOSE23:00<BR>　19:00-20:00 Lesson by.JOSE&amp;AYA @1,000yen (biginner/intermediate）<BR>　20:00-23:00 Party @1,500yen<BR>　※Soft drink:charge of free / Beer:300yen<BR>　※You can bring any drinks and food.<BR><BR>【PLACE】Shin-Tokyo Building B1 Floor.<BR>　ADD: 1-19-8 Nishi-shinjuku Shinjuku-ku TOKYO, JAPAN<BR>　ACCESS: 5 minutes walk from ""South Exit""<BR>　　　　　 　　　at JR / Odakyu / Keio Shinjuku Station<BR>　※1F=""KAMO"" soccer shop<BR>　　http://www.sskamo.co.jp/company/store/shinjuku.html<BR>　※Pls do not use the stairs but come by an elevator to the B1.</div>"
"-75.392120","39.917171","Sangha Space","<div dir=""ltr"">First Sunday and Every Tuesday, see details below or at www.robandsheiladance.com<BR><BR>West Coast Swing Every Tuesday<BR>with Rob and Sheila<BR><BR>7:30-8:30 West Coast Swing Intermediates<BR>8:30-9:30 West Coast Swing for Life<BR>9:30-11:00ish FREE WCS practica<BR>.Stay after class and practice what you are learning or just come out and join in the fun of the dance.<BR><BR>The Swing Loft<BR>First Sundays 5PM - 9:30PM<BR>with Rob and Sheila<BR><BR>5:00-5:30<BR>pm<BR>Doors open. Meet and greet.<BR>5:30-6:15pm<BR>All level dance lesson.<BR>We mostly teach WCS here but we do<BR>add in a few other dance lessons at times. There’s something<BR>for everyone from the absolute beginner to the more advanced<BR>dancers in our lessons! No Partner needed<BR>.<BR>Newcomers welcome!<BR>.<BR>6:15-9:30pm (at least!) WE DANCE<BR>! We play lots of WCS: contemporary, blues,<BR>rhythm &amp; blues, time honored favorites and more<BR>.<BR>Everyone welcome. No partner needed. Free parking on the streets and in the garage on<BR>the corner of Olive St. and Baltimore Av.<BR>COST: $12 per person; $6 undergrad students with valid ID. Includes refreshments and<BR>beverages. BYOB and your friends and make it a party!<BR><BR>NOTE: Cost can vary when we have guest instructors in to visit. Check our website often for our schedule.</div>"
"-75.066864","39.915535","Collingswood Cloud Masonic Lodge","<div dir=""ltr"">West Coast Swing: 3rd Saturday and 4th Friday<BR><BR>Watermelon Dance<BR><BR>Every 3rd Saturday<BR><BR>Our DJs play a great mix of blues, rhythm and blues, contemporary, and more for a great night of dancing.<BR><BR>There will also be snacks, beverages, and free parking (no alcohol please).<BR><BR>Schedule:<BR>7:30 – 8:00 All Level Workshop<BR>8:00 – 8:30 Free Introduction Lesson in West Coast Swing<BR>8:30 – 12:30am Dancing!<BR><BR>($10 for club members,<BR>$12 for non-members).<BR>First visit FREE.<BR><BR>http://delval.wordpress.com/<BR><BR>4th Fridays at the Lodge<BR><BR>8:15-8:30 Doors open for meet and mingle<BR>8:30-9:15 All level WCS lesson<BR>9:15 til 12:30 Dance, Dance, Dance !!!<BR><BR>$12 (includes lesson, dancing, snacks and beverages, no alcohol please)</div>"
"-74.925201","39.892601","Dance Time Of NJ","<div dir=""ltr"">2nd Fridays Westie Friday at Dance Time of NJ<BR>8:30 PM - 1:00AM<BR>$12<BR><BR>3003 Lincoln Dr West, Suites C,D, Marlton, NJ 08053</div>"
"-122.768387","45.429821","The Ballroom Dance Company","<a href=""http://www.theballroomdancecompany.com/ThisWeeksClassesPortlandOregonBallroomDancing.shtml"" target=""_blank"">http://www.theballroomdancecompany.com</a><BR><BR>Check website for schedule updates<BR><BR><b>Thursdays<BR></b><ul><li>8:00-9:30pm - Dancing with Jimmy Ho</li><li>$3 cover</li></ul><p><b>Sunday</b></p><ul><li>Beginner Lessons 7pm-7:30pm</li><li>Dance 7:30pm - 10:00pm</li><li>$5 cover<BR></li></ul>"
"-73.983360","40.757061","Strictly Tuesdays at Connolly's","<div dir=""ltr"">www.strictlywestie.com<BR>www.nowdancing.com<BR><BR>8:30 pm - 12:30 am Dance<BR>7:30 pm Beginner and Int/Adv. Lessons<BR><BR>Connolly's Bar and Restaurant | 121 West 45th Street, Third Floor (Between Sixth Avenue &amp; Broadway)<BR><BR>Please contact organizer to confirm whether there is a dance as it is subject to change</div>"
"-73.986221","40.748955","Gotham Soul","<div dir=""ltr"">www.gothamswingclub.org<BR><BR>First Saturday of Every Month<BR>9:00 pm -12:30 am<BR><BR>Dancesport Studios | 22 West 34th Street, Fourth Floor (Between Fifth &amp; Sixth Avenue)<BR><BR>Please contact organizer to confirm whether there is a dance as it is subject to change.</div>"
"-73.990173","40.741013","West Coast Wednesdays","<div dir=""ltr"">www.dancemanhattan.com<BR><BR>West Coast Wednesday with DJs Anthony DeRosa, Jeanette Holmes and John Lindo<BR><BR>9:00 pm - 12:00 am<BR>Dance Manhattan | 39 West 19th Street, Fifth Floor (Between Fifth &amp; Sixth Avenue)<BR><BR>Please contact organizer to confirm whether there is a dance as it is subject to change.<BR>&nbsp;</div>"
"-73.995064","40.749973","Platinum Party WCS & Hustle","<div dir=""ltr"">www.swingshoes.net<BR>Third Friday of Every Month<BR>9:30 pm - 12:30am<BR>Club 412 - You Should Be Dancing | 412 Eighth Avenue, Fourth Floor (Between 30th &amp; 31st Streets)<BR>Free Beginner Crash Course: 9:00 pm</div>"
"-73.990196","40.744350","Cali Mix Practice Dance at Stepping Out Studios","<div dir=""ltr"">www.steppingoutstudios.com<BR>Every Monday 9:30 pm - 11:00 pm<BR>Stepping Out Studios | 37 West 26th Street, Ninth Floor (Between Broadway &amp; 6th Avenue)</div>"
"-73.323097","40.838890","Monthly Dance with DJ Anthony DeRosa","www.wcsny.com"
"-113.454781","53.543289","West Coast Swing Addicts - Edmonton","<div dir=""ltr"">West Coast Swing Addicts (Edmonton) is a group of enthusiastic dancers dedicated to providing a fun and friendly place for people to practice, learn, and enjoy West Coast Swing Dancing.<BR><BR>Info on West Coast Swing Addicts - Edmonton FB page</div>"
"-119.799812","36.777340","STUDIO 65",""
"-80.002441","40.430225","Absolute Ballroom","<div dir=""ltr"">Tuesday Nights for more info http://pghwcs.com/</div>"
"-108.502068","45.787132","Billings Community Center","<div dir=""ltr"">West Coast Swing Montana<BR>Monthly Social Dance, $5/person.<BR><BR><a href=""http://wcsmontana.com/wcs/?page_id=466"" target=""_blank"">Schedule for lessons and dances.</a><BR><BR><a href=""http://www.wcsmontana.com"" target=""_blank"">www.wcsmontana.com</a><BR><BR><a href=""https://www.facebook.com/pages/West-Coast-Swing-Montana/109823322410541?fref=ts"" target=""_blank"">Facebook</a><BR></div>"
"-21.895210","64.135338","Reykjavik","Check out www.haskoladansinn.is and www.westcoastswing.is for venues and times. Looking forward to seeing you!<BR>"
"-122.401794","37.765312","Mike Pyle's Bayside Swing","<div dir=""ltr"">SUNDAY MONTHLY LESSON &amp; DANCE Check site for details.</div><div dir=""ltr""><span style=""font-size:10pt"">&nbsp;</span></div><div dir=""ltr""><a href=""http://audiopyle.com/baysideswing.html"" target=""_blank"">http://audiopyle.com/baysideswing.html</a><BR><BR><span style=""font-size:10pt"">LESSON: 6:00-7:00 PM</span></div><div dir=""ltr"">DANCE: &nbsp; 7:00-10:30 PM</div><div dir=""ltr""><BR>$10 LESSON ONLY</div><div dir=""ltr"">$15 LESSON&amp;DANCE</div><div dir=""ltr"">$10 DANCE ONLY&nbsp;</div>"
